Current_Date,Location,Next_Date,HCHO_reading
2019-06-21,Kandy Proper,2019-06-22,0.00014680241803993334
2019-06-22,Kandy Proper,2019-06-23,-7.303543319663562e-05
2019-06-23,Kandy Proper,2019-06-24,-3.8813264605263855e-06
2019-06-24,Kandy Proper,2019-06-25,7.318887633103324e-05
2019-06-25,Kandy Proper,2019-06-26,3.465377493525336e-05
2019-06-26,Kandy Proper,2019-06-27,2.5244143864092782e-05
2019-06-27,Kandy Proper,2019-06-28,7.838953585567481e-05
2019-06-28,Kandy Proper,2019-06-29,6.984348224061407e-05
2019-06-29,Kandy Proper,2019-06-30,8.639300023654194e-05
2019-06-30,Kandy Proper,2019-07-01,5.7654145708751706e-05
2019-07-01,Kandy Proper,2019-07-02,4.850917005854961e-05
2019-07-02,Kandy Proper,2019-07-03,7.01563219877274e-05
2019-07-03,Kandy Proper,2019-07-04,7.363816657454578e-05
2019-07-04,Kandy Proper,2019-07-05,6.852184014062264e-05
2019-07-05,Kandy Proper,2019-07-06,0.0001269866740033
2019-07-06,Kandy Proper,2019-07-07,8.118862348047131e-05
2019-07-07,Kandy Proper,2019-07-08,0.0001078062501781
2019-07-08,Kandy Proper,2019-07-09,0.0001755990354735
2019-07-09,Kandy Proper,2019-07-10,0.00014170264282579995
2019-07-10,Kandy Proper,2019-07-11,0.0001629814492932
2019-07-11,Kandy Proper,2019-07-12,5.640249935191584e-05
2019-07-12,Kandy Proper,2019-07-13,0.00017017375007
2019-07-13,Kandy Proper,2019-07-14,0.0001224169308543
2019-07-14,Kandy Proper,2019-07-15,8.956526624236958e-05
2019-07-15,Kandy Proper,2019-07-16,0.00010599109854833473
2019-07-16,Kandy Proper,2019-07-17,4.525880073866283e-05
2019-07-17,Kandy Proper,2019-07-18,4.525880073866283e-05
2019-07-18,Kandy Proper,2019-07-19,4.525880073866283e-05
2019-07-19,Kandy Proper,2019-07-20,4.525880073866283e-05
2019-07-20,Kandy Proper,2019-07-21,4.634973983674046e-05
2019-07-21,Kandy Proper,2019-07-22,4.634973983674046e-05
2019-07-22,Kandy Proper,2019-07-23,4.634973983674046e-05
2019-07-23,Kandy Proper,2019-07-24,4.788897537718524e-05
2019-07-24,Kandy Proper,2019-07-25,2.916065279478861e-06
2019-07-25,Kandy Proper,2019-07-26,2.5402520328331997e-05
2019-07-26,Kandy Proper,2019-07-27,2.916065279478861e-06
2019-07-27,Kandy Proper,2019-07-28,0.0001362995272287
2019-07-28,Kandy Proper,2019-07-29,0.0001410117514989
2019-07-29,Kandy Proper,2019-07-30,0.0001108681239436
2019-07-30,Kandy Proper,2019-07-31,0.0001269736313424
2019-07-31,Kandy Proper,2019-08-01,4.9877070447870726e-05
2019-08-01,Kandy Proper,2019-08-02,8.450872916320002e-05
2019-08-02,Kandy Proper,2019-08-03,8.556334796594454e-05
2019-08-03,Kandy Proper,2019-08-04,0.0001629133931493
2019-08-04,Kandy Proper,2019-08-05,-6.719856740310691e-05
2019-08-05,Kandy Proper,2019-08-06,1.3728068918731565e-05
2019-08-06,Kandy Proper,2019-08-07,-2.6735249242187735e-05
2019-08-07,Kandy Proper,2019-08-08,1.3728068918731565e-05
2019-08-08,Kandy Proper,2019-08-09,-6.503590161728147e-06
2019-08-09,Kandy Proper,2019-08-10,1.3728068918731565e-05
2019-08-10,Kandy Proper,2019-08-11,3.612239378501648e-06
2019-08-11,Kandy Proper,2019-08-12,1.3728068918731565e-05
