STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/7/2020,0,",,S",83,"H,,S",87,",,S",80,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/8/2020,0,",,S",83,"H,,S",87,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/9/2020,0.43,",,S",80,"H,,S",87,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/10/2020,0.06,",,S",82,"H,,S",87,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/11/2020,0.87,",,S",82,"H,,S",87,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/12/2020,0.78,",,S",83,"H,,S",87,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/13/2020,0,",,S",84,"H,,S",88,",,S",81,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/14/2020,0.17,",,S",81,"H,,S",85,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/15/2020,1.52,",,S",80,"H,,S",86,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/16/2020,0.3,",,S",82,"H,,S",87,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/17/2020,0,",,S",83,"H,,S",87,",,S",79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/18/2020,0,",,S",83,"H,,S",87,",,S",80,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/19/2020,0,",,S",83,"H,,S",,,81,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/20/2020,0,",,S",84,"H,,S",87,",,S",81,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/21/2020,0.01,",,S",83,"H,,S",88,",,S",80,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/22/2020,0.11,",,S",83,"H,,S",88,",,S",80,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/23/2020,0,",,S",84,"H,,S",88,",,S",80,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/24/2020,0.02,",,S",83,"H,,S",87,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/25/2020,0,",,S",84,"H,,S",88,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/26/2020,0,",,S",83,"H,,S",88,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/27/2020,0.39,",,S",83,"H,,S",87,",,S",79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/28/2020,0,",,S",83,"H,,S",87,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/29/2020,0.01,",,S",83,"H,,S",89,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/30/2020,0,",,S",83,"H,,S",88,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,10/31/2020,0,",,S",83,"H,,S",88,",,S",79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/1/2020,0,",,S",84,"H,,S",88,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/2/2020,0,",,S",84,"H,,S",88,",,S",79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/3/2020,0,",,S",84,"H,,S",89,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/4/2020,0,",,S",82,"H,,S",90,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/5/2020,0.17,",,S",81,"H,,S",89,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/6/2020,0.63,",,S",81,"H,,S",89,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/7/2020,0.72,",,S",80,"H,,S",89,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/8/2020,1.41,",,S",80,"H,,S",89,",,S",73,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/9/2020,0.28,",,S",82,"H,,S",92,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/10/2020,0,",,S",82,"H,,S",90,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/11/2020,0.01,",,S",82,"H,,S",92,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/12/2020,0.45,",,S",81,"H,,S",90,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/13/2020,0.24,",,S",81,"H,,S",88,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/14/2020,0.19,",,S",81,"H,,S",91,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/15/2020,0.07,",,S",84,"H,,S",,,76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/16/2020,0.32,",,S",81,"H,,S",88,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/17/2020,0.05,",,S",82,"H,,S",92,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/18/2020,0.07,",,S",82,"H,,S",90,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/19/2020,0.18,",,S",82,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/20/2020,0.08,",,S",80,"H,,S",87,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/21/2020,0.48,",,S",82,"H,,S",90,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/22/2020,0,",,S",81,"H,,S",87,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/23/2020,0,",,S",81,"H,,S",87,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/24/2020,,,81,"H,,S",87,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/25/2020,0.3,",,S",81,"H,,S",86,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/26/2020,0.12,",,S",82,"H,,S",88,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/27/2020,0,",,S",81,"H,,S",88,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/28/2020,0,",,S",82,"H,,S",89,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/29/2020,0,",,S",83,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,11/30/2020,0,",,S",84,"H,,S",94,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/1/2020,0,",,S",82,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/2/2020,0.14,",,S",80,"H,,S",83,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/3/2020,0.09,",,S",82,"H,,S",87,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/4/2020,0.21,",,S",80,"H,,S",87,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/5/2020,1.77,",,S",81,"H,,S",,,76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/6/2020,0.04,",,S",81,"H,,S",87,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/7/2020,0,",,S",83,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/8/2020,0,",,S",82,"H,,S",88,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/9/2020,0.06,",,S",83,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/10/2020,0,",,S",82,"H,,S",89,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/11/2020,0,",,S",83,"H,,S",91,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/12/2020,0,",,S",81,"H,,S",90,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/13/2020,0,",,S",82,"H,,S",91,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/14/2020,0,",,S",81,"H,,S",89,",,S",72,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/15/2020,0,",,S",82,"H,,S",87,",,S",72,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/16/2020,0.02,",,S",82,"H,,S",87,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/17/2020,0,",,S",82,"H,,S",88,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/18/2020,0,",,S",81,"H,,S",87,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/19/2020,0.04,",,S",82,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/20/2020,0,",,S",80,"H,,S",86,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/21/2020,0,",,S",80,"H,,S",86,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/22/2020,0.01,",,S",79,"H,,S",84,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/23/2020,0,",,S",79,"H,,S",90,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/24/2020,4.61,",,S",80,"H,,S",87,",,S",73,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/25/2020,0.18,",,S",82,"H,,S",91,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/26/2020,0,",,S",81,"H,,S",87,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/27/2020,0,",,S",79,"H,,S",85,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/28/2020,0,",,S",81,"H,,S",87,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/29/2020,0.06,",,S",81,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/30/2020,4.44,",,S",81,"H,,S",89,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,12/31/2020,0.31,",,S",79,"H,,S",86,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/1/2021,0.74,",,S",79,"H,,S",86,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/2/2021,0,",,S",82,"H,,S",88,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/3/2021,0,",,S",81,"H,,S",86,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/4/2021,0.06,",,S",80,"H,,S",87,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/5/2021,0.69,",,S",79,"H,,S",,,75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/6/2021,0.98,",,S",80,"H,,S",87,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/7/2021,0,",,S",82,"H,,S",87,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/8/2021,0.04,",,S",81,"H,,S",86,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/9/2021,0.37,",,S",78,"H,,S",80,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/10/2021,0.01,",,S",79,"H,,S",87,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/11/2021,0.29,",,S",80,"H,,S",84,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/12/2021,0,",,S",80,"H,,S",87,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/13/2021,0.1,",,S",78,"H,,S",81,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/14/2021,1.03,",,S",80,"H,,S",87,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/15/2021,0.16,",,S",80,"H,,S",86,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/16/2021,0,",,S",80,"H,,S",84,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/17/2021,0,",,S",81,"H,,S",88,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/18/2021,0,",,S",79,"H,,S",86,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/19/2021,0.23,",,S",81,"H,,S",86,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/20/2021,0,",,S",82,"H,,S",88,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/21/2021,0.01,",,S",83,"H,,S",88,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/22/2021,0.31,",,S",83,"H,,S",88,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/23/2021,0,",,S",84,"H,,S",92,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/24/2021,0,",,S",82,"H,,S",90,",,S",73,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/25/2021,0,",,S",82,"H,,S",89,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/26/2021,0,",,S",82,"H,,S",89,",,S",72,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/27/2021,0,",,S",82,"H,,S",90,",,S",73,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/28/2021,0,",,S",82,"H,,S",92,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/29/2021,0,",,S",82,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/30/2021,0,",,S",80,"H,,S",90,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,1/31/2021,0.38,",,S",79,"H,,S",89,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/1/2021,0.57,",,S",82,"H,,S",90,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/2/2021,0.01,",,S",81,"H,,S",90,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/3/2021,0,",,S",82,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/4/2021,0,",,S",82,"H,,S",91,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/5/2021,0,",,S",82,"H,,S",90,",,S",73,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/6/2021,0,",,S",80,"H,,S",90,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/7/2021,0.05,",,S",83,"H,,S",90,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/8/2021,0,",,S",82,"H,,S",,,77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/9/2021,0,",,S",81,"H,,S",92,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/10/2021,0,",,S",80,"H,,S",,,74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/13/2021,,,80,"H,,S",90,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/14/2021,0,",,S",82,"H,,S",89,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/15/2021,0,",,S",83,"H,,S",92,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/16/2021,0,",,S",82,"H,,S",87,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/17/2021,0,",,S",82,"H,,S",,,75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/18/2021,0,",,S",83,"H,,S",,,76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/19/2021,0,",,S",83,"H,,S",,,75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/22/2021,0.22,",,S",81,"H,,S",91,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/23/2021,1.53,",,S",83,"H,,S",92,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/24/2021,0,",,S",83,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/25/2021,0,",,S",82,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/26/2021,0,",,S",82,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/27/2021,0,",,S",81,"H,,S",88,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,2/28/2021,0,",,S",83,"H,,S",89,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/1/2021,0,",,S",82,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/2/2021,0,",,S",82,"H,,S",88,",,S",73,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/3/2021,0,",,S",82,"H,,S",89,",,S",73,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/4/2021,0,",,S",83,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/5/2021,0,",,S",83,"H,,S",90,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/6/2021,0,",,S",80,"H,,S",89,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/7/2021,0.1,",,S",82,"H,,S",88,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/8/2021,0,",,S",80,"H,,S",90,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/9/2021,0.33,",,S",81,"H,,S",87,",,S",73,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/10/2021,0,",,S",80,"H,,S",89,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/11/2021,0.33,",,S",79,"H,,S",87,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/12/2021,0.43,",,S",83,"H,,S",91,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/13/2021,0.76,",,S",83,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/14/2021,0.28,",,S",82,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/15/2021,0.17,",,S",84,"H,,S",91,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/16/2021,0,",,S",83,"H,,S",89,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/17/2021,0,",,S",83,"H,,S",90,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/18/2021,0,",,S",83,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/19/2021,0.43,",,S",81,"H,,S",87,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/20/2021,0.43,",,S",82,"H,,S",86,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/21/2021,0.06,",,S",80,"H,,S",88,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/22/2021,0.09,",,S",82,"H,,S",89,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/23/2021,0.02,",,S",83,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/24/2021,0.01,",,S",83,"H,,S",90,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/25/2021,0,",,S",82,"H,,S",86,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/26/2021,0,",,S",82,"H,,S",90,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/27/2021,0.54,",,S",81,"H,,S",89,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/28/2021,1.24,",,S",79,"H,,S",89,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/29/2021,0.64,",,S",82,"H,,S",89,",,S",71,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/30/2021,0,",,S",85,"H,,S",,,74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/31/2021,0,",,S",85,"H,,S",90,",,S",79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/1/2021,0,",,S",86,"H,,S",90,",,S",80,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/2/2021,0,",,S",86,"H,,S",90,",,S",83,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/3/2021,0,",,S",85,"H,,S",90,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/4/2021,0,",,S",84,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/5/2021,0,",,S",85,"H,,S",90,",,S",79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/6/2021,0,",,S",85,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/7/2021,0.01,",,S",83,"H,,S",90,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/8/2021,0,",,S",84,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/9/2021,0.42,",,S",84,"H,,S",90,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/10/2021,0.05,",,S",83,"H,,S",,,79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/11/2021,0,",,S",83,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/12/2021,0.01,",,S",83,"H,,S",90,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/13/2021,0.33,",,S",83,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/14/2021,0.01,",,S",83,"H,,S",90,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/15/2021,0,",,S",83,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/16/2021,0,",,S",86,"H,,S",,,78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/17/2021,0,",,S",83,"H,,S",87,",,S",80,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/18/2021,0.04,",,S",81,"H,,S",,,78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/19/2021,1.44,",,S",85,"H,,S",90,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/20/2021,0.69,",,S",83,"H,,S",90,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/21/2021,0.6,",,S",84,"H,,S",88,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/22/2021,0,",,S",85,"H,,S",90,",,S",79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/23/2021,2.3,",,S",79,"H,,S",82,",O,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/24/2021,1.92,",,S",81,"H,,S",89,",,S",74,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/25/2021,1.1,",,S",83,"H,,S",90,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/26/2021,0.04,",,S",85,"H,,S",90,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/27/2021,0,",,S",85,"H,,S",90,",,S",80,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/28/2021,0,",,S",86,"H,,S",90,",,S",80,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/29/2021,0.01,",,S",85,"H,,S",90,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/30/2021,3.86,",,S",82,"H,,S",88,",,S",75,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/1/2021,0.03,",,S",82,"H,,S",88,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/2/2021,0,",,S",83,"H,,S",89,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/3/2021,0.14,",,S",82,"H,,S",89,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/4/2021,0.11,",,S",81,"H,,S",88,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/5/2021,0.11,",,S",83,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/6/2021,0,",,S",82,"H,,S",89,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/7/2021,0.23,",,S",82,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/8/2021,0.02,",,S",83,"H,,S",89,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/9/2021,0.05,",,S",83,"H,,S",90,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/10/2021,0.87,",,S",84,"H,,S",90,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/11/2021,0,",,S",85,"H,,S",90,",,S",79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/12/2021,3.04,",,S",82,"H,,S",87,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/13/2021,1.36,",,S",81,"H,,S",86,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/14/2021,1.38,",,S",81,"H,,S",87,",,S",77,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/15/2021,0.37,",,S",84,"H,,S",89,",,S",78,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/16/2021,0,",,S",85,"H,,S",89,",,S",81,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/17/2021,0,",,S",86,"H,,S",90,",,S",79,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/18/2021,0,",,S",86,"H,,S",,,81,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/19/2021,0,",,S",87,"H,,S",90,",,S",82,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/20/2021,0.7,",,S",80,"H,,S",90,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/21/2021,1.88,",,S",80,"H,,S",89,",,S",76,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/22/2021,0.99,",,S",85,"H,,S",89,",,S",77,",,S"
