NAME,LATITUDE,LONGITUDE,ELEVATION,Sea Proximity (approximate-km),Sea Proximity Categorised,Climate Zone,DATE,PRCP,TAVG,TMAX,TMIN
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-11,10.08,25.31,29.26,22.94
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-12,0.68,24.81,28.41,22.81
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-13,3.51,25.03,29.08,22.93
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-14,2.36,25.29,29.61,22.53
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-15,0.75,25.44,29.8,22.33
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-16,0.34,25.44,29.19,23.09
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-17,1.33,25.32,28.48,23.33
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-18,3.23,25.19,27.98,23.81
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-19,10.47,24.47,27.1,23.01
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-20,7.23,24.99,29.4,22.55
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-21,4.12,25.09,29.17,22.12
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-22,5.71,25.05,28.55,22.55
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-23,2.08,25.33,29.86,22.8
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-24,1.99,24.99,28.66,22.58
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-25,4.08,23.83,25.91,22.16
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-26,3.04,25.26,30.06,22.08
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-27,0.84,25.46,30.33,22.01
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-28,7.73,25.27,29.45,22.88
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-29,8.65,25.11,28.89,22.96
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-09-30,6.8,24.65,27.71,23.03
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-01,1.08,25.15,29.5,22.73
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-02,0.85,25.12,29.46,22.39
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-03,1.14,25.48,30.08,22.85
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-04,0.27,25.33,29.91,22.73
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-05,0.0,25.4,31.36,21.57
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-06,0.19,25.89,32.57,20.58
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-07,0.02,25.61,31.25,21.94
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-08,0.83,25.63,30.73,22.25
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-09,1.53,25.49,29.74,22.93
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-10,3.12,24.85,28.62,22.78
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-11,6.07,25.42,29.32,23.32
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-12,2.06,25.58,29.6,23.34
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-13,2.92,25.58,28.85,23.69
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-14,3.86,25.54,29.23,23.68
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-15,4.91,25.55,29.27,23.51
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-16,0.37,25.4,29.73,22.32
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-17,0.04,25.57,31.21,21.73
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-18,0.68,25.48,30.62,22.65
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-19,1.59,25.78,31.28,23.14
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-20,0.39,26.15,30.79,23.2
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-21,1.0,26.08,30.44,23.6
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-22,1.12,26.0,30.46,23.38
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-23,0.1,25.77,31.05,23.08
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-24,0.09,25.92,31.24,22.77
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-25,2.69,25.42,29.73,22.53
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-26,4.01,25.86,30.98,21.78
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-27,4.12,26.51,32.33,22.64
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-28,0.8,25.91,31.4,22.69
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-29,0.7,26.01,31.99,21.56
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-30,16.18,25.53,31.04,21.26
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-10-31,7.25,25.89,30.86,22.0
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-01,2.23,25.68,30.16,22.57
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-02,3.31,25.93,31.33,22.02
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-03,9.89,26.28,31.55,22.13
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-04,17.89,26.52,31.18,23.26
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-05,13.0,25.81,30.21,22.47
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-06,10.15,25.48,29.95,22.55
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-07,4.89,25.52,30.08,22.67
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-08,16.78,25.15,29.6,22.19
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-09,22.13,25.23,28.44,22.67
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-10,24.86,25.05,27.19,23.62
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-11,11.18,25.68,29.68,22.28
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-12,17.76,25.09,28.31,23.05
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-13,8.34,25.24,29.37,22.36
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-14,18.13,25.03,28.4,22.04
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-15,13.21,25.65,28.71,23.37
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-16,10.44,24.98,28.97,22.48
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-17,11.29,24.96,28.63,22.62
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-18,17.16,24.36,27.58,22.07
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-19,1.11,24.69,29.51,21.4
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-20,6.48,24.32,28.42,21.47
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-21,4.61,24.06,27.8,21.75
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-22,7.51,23.37,26.23,21.35
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-23,3.9,23.53,26.33,21.72
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-24,5.68,23.83,28.32,20.5
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-25,5.65,24.51,27.2,22.73
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-26,0.45,24.18,27.49,21.41
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-27,5.43,24.26,28.93,19.97
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-28,4.36,24.37,28.35,21.65
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-29,1.05,24.4,28.84,21.41
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-11-30,1.27,24.2,28.15,20.72
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-01,15.18,23.69,25.59,22.48
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-02,30.8,24.06,25.02,22.82
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-03,18.01,24.21,26.55,22.31
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-04,14.92,24.27,27.84,21.8
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-05,5.78,24.8,27.75,22.69
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-06,0.2,25.08,29.05,21.87
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-07,1.29,25.11,29.71,21.69
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-08,3.79,24.76,28.83,22.08
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-09,2.17,24.6,28.6,21.53
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-10,0.45,23.8,28.0,20.9
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-11,0.28,23.37,27.87,20.17
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-12,0.15,23.33,27.93,19.63
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-13,0.04,22.77,27.75,19.17
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-14,0.06,22.5,27.5,18.5
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-15,4.1,23.66,28.14,19.4
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-16,0.72,23.9,28.66,20.27
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-17,4.11,23.87,28.62,20.05
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-18,11.39,23.48,27.2,21.13
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-19,12.55,23.44,26.41,21.09
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-20,28.53,23.54,25.57,22.26
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-21,42.12,23.48,25.83,22.05
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-22,28.62,23.9,26.58,22.32
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-23,13.92,23.07,25.19,21.73
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-24,3.19,23.81,27.83,21.44
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-25,0.43,23.2,27.24,20.68
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-26,2.02,22.98,27.39,19.52
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-27,18.67,23.8,27.58,21.12
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-28,20.64,23.99,28.27,21.3
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-29,7.66,24.66,29.24,21.64
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-30,5.57,24.26,28.73,20.3
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2020-12-31,22.45,24.23,27.82,21.51
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-01,6.52,22.84,26.86,20.41
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-02,5.83,23.72,27.6,20.27
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-03,4.85,24.08,26.73,22.04
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-04,23.05,23.91,26.44,22.19
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-05,9.65,23.44,26.32,21.35
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-06,19.12,24.69,28.7,21.12
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-07,10.43,24.24,26.89,22.08
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-08,5.37,24.49,28.46,21.25
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-09,15.07,23.58,26.33,21.81
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-10,16.15,22.82,24.59,21.15
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-11,30.86,23.33,24.68,21.7
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-12,6.31,24.07,26.93,22.45
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-13,12.52,23.88,27.63,21.6
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-14,16.03,23.87,27.6,20.65
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-15,14.66,23.03,25.75,20.52
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-16,1.62,22.63,25.16,20.45
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-17,1.89,23.76,28.21,20.07
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-18,2.29,23.16,26.92,20.77
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-19,2.46,23.3,27.4,20.16
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-20,1.57,24.59,28.47,21.73
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-21,0.43,24.87,29.09,21.9
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-22,0.11,23.94,28.15,20.79
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-23,0.0,22.94,27.53,19.4
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-24,0.0,22.05,26.96,17.98
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-25,0.0,21.81,27.09,17.8
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-26,0.0,21.16,26.4,16.58
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-27,0.01,21.21,25.5,17.69
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-28,1.63,22.59,27.38,18.69
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-29,19.72,23.14,25.93,20.42
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-30,4.86,23.69,27.15,21.15
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-01-31,10.62,23.56,27.41,20.84
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-01,5.54,23.66,27.06,21.6
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-02,6.97,24.01,27.93,21.87
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-03,1.65,23.11,26.94,20.54
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-04,0.18,22.69,26.83,20.2
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-05,0.06,22.8,26.78,19.48
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-06,7.18,23.37,27.81,19.65
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-07,3.42,23.97,28.15,21.15
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-08,4.77,23.24,27.01,20.55
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-09,0.14,21.71,26.32,17.54
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-10,0.0,20.91,26.6,16.63
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-11,0.0,20.96,26.68,15.94
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-12,0.01,22.59,28.37,17.77
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-13,1.54,23.86,29.29,19.33
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-14,1.0,23.9,28.87,19.9
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-15,0.26,23.76,29.0,19.9
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-16,0.0,22.94,27.12,19.69
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-17,0.0,23.0,28.49,18.72
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-18,1.07,23.04,28.37,18.33
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-19,2.78,24.53,29.47,20.86
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-20,3.02,24.44,29.0,21.03
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-21,11.21,24.49,28.99,21.57
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-22,1.89,24.3,28.55,21.44
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-23,0.1,23.62,28.06,20.35
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-24,5.69,23.93,29.34,19.48
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-25,2.03,24.31,29.77,20.09
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-26,0.0,24.55,30.69,19.36
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-27,0.0,24.64,30.83,19.4
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-02-28,0.0,23.31,29.57,18.33
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-01,0.0,22.41,28.65,17.42
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-02,0.01,22.29,28.52,17.13
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-03,0.0,22.33,28.55,16.98
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-04,0.0,23.07,29.41,17.58
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-05,0.01,23.96,29.32,18.81
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-06,6.74,24.31,27.76,21.38
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-07,8.02,24.58,28.38,21.84
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-08,9.58,24.87,28.56,22.56
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-09,0.22,24.61,30.12,20.01
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-10,10.08,24.26,28.56,20.66
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-11,4.7,24.29,28.93,20.39
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-12,1.0,24.24,29.12,20.73
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-13,0.53,24.76,30.19,20.19
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-14,1.18,24.36,28.31,21.47
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-15,0.01,24.47,30.12,20.23
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-16,0.03,24.55,30.1,20.46
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-17,0.03,24.85,30.51,20.55
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-18,1.58,24.98,29.59,20.8
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-19,2.7,24.23,28.44,20.89
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-20,10.13,24.6,29.98,19.44
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-21,5.95,25.5,30.79,21.01
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-22,0.6,25.93,31.49,21.38
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-23,0.55,25.52,30.25,21.87
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-24,3.3,24.82,28.4,22.23
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-25,2.11,24.53,29.57,20.62
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-26,4.58,24.56,29.99,20.16
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-27,3.66,25.21,30.98,20.17
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-28,19.68,25.41,30.69,21.68
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-29,4.39,25.59,31.17,20.96
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-30,5.32,25.56,30.76,21.67
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-03-31,0.02,26.19,32.13,21.05
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-01,0.0,26.38,32.15,22.08
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-02,0.0,26.97,32.34,23.58
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-03,0.0,26.15,31.69,22.33
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-04,0.01,26.12,32.06,21.76
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-05,0.01,27.02,32.79,21.78
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-06,0.01,26.19,31.9,21.8
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-07,1.28,25.69,32.13,20.34
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-08,2.19,26.1,31.5,20.73
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-09,1.92,26.37,31.71,22.08
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-10,5.57,26.08,29.7,23.62
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-11,13.17,26.1,31.29,23.11
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-12,12.11,26.35,31.3,22.63
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-13,3.36,26.07,30.75,22.59
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-14,13.75,26.15,30.75,22.83
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-15,40.71,24.62,26.87,23.01
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-16,19.19,25.34,29.44,22.23
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-17,1.83,25.83,29.94,22.12
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-18,1.54,25.53,28.76,23.51
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-19,0.48,25.71,29.76,23.05
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-20,0.4,26.12,30.99,22.4
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-21,0.71,26.39,30.67,23.08
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-22,2.35,26.11,29.62,23.77
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-23,2.84,25.67,29.15,23.33
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-24,3.12,26.28,31.15,22.42
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-25,0.96,26.8,31.93,21.91
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-26,1.38,26.28,29.71,23.34
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-27,0.58,26.59,30.37,23.82
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-28,3.43,26.29,30.14,23.19
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-29,3.71,26.02,29.72,23.27
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-04-30,6.17,26.72,31.05,22.98
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-05-01,9.77,26.49,29.92,23.89
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-05-02,5.41,26.3,30.62,23.1
Kandy Proper,7.29,80.6329,500.0,89,Hill Country,Wet Zone,2021-05-03,22.54,26.57,31.0,23.19
