region,DATE,carbonmonoxide_average,nitrogendioxide_average,ozone_average
Kandy Proper,2020-09-14,0.02233647182583809,1.2919604159833398e-05,0.12129436433315277
Kandy Proper,2020-09-15,0.02186540514230728,1.4920332432666328e-05,0.11893819272518158
Kandy Proper,2020-09-16,0.023825587704777718,1.0837874469871167e-05,0.12168250232934952
Kandy Proper,2020-09-17,0.018148573115468025,1.9070883354288526e-05,0.12079958617687225
Kandy Proper,2020-09-18,0.024881546075145405,2.1371572074713185e-05,0.11787526309490204
Kandy Proper,2020-09-19,0.022518634796142578,1.460948169551557e-05,0.11906487494707108
Kandy Proper,2020-09-20,0.021662091836333275,1.0546936209721025e-05,0.11926423758268356
Kandy Proper,2020-09-21,0.021014833822846413,1.1028263543266803e-05,0.1185060665011406
Kandy Proper,2020-09-22,0.021809495985507965,1.1598790479183663e-05,0.1211811825633049
Kandy Proper,2020-09-23,0.023299723863601685,1.2155393051216379e-05,0.1210106760263443
Kandy Proper,2020-09-24,0.021946536377072334,1.7635422409512103e-05,0.1224452555179596
Kandy Proper,2020-09-25,0.025071037312348683,1.514507948741084e-05,0.12038010358810425
Kandy Proper,2020-09-26,0.023664740845561028,8.393685675400775e-06,0.12079022824764252
Kandy Proper,2020-09-27,0.02131987176835537,1.8790698959492147e-05,0.12044291943311691
Kandy Proper,2020-09-28,0.022469643503427505,1.4472017028310802e-05,0.12036178261041641
Kandy Proper,2020-09-29,0.021955030038952827,1.826541847549379e-05,0.1207122728228569
Kandy Proper,2020-09-30,0.022352321539074183,1.9104807506664656e-05,0.1186555027961731
Kandy Proper,2020-10-01,0.019997399300336838,1.143781810242217e-05,0.12046916782855988
Kandy Proper,2020-10-02,0.02357124537229538,1.2427528417902067e-05,0.12067442387342453
Kandy Proper,2020-10-03,0.02211650460958481,8.486837941745762e-06,0.12018555402755737
Kandy Proper,2020-10-04,0.02219371870160103,9.370735824631993e-06,0.11997073888778687
Kandy Proper,2020-10-05,0.02325916662812233,8.49637854116736e-06,0.12027861177921295
Kandy Proper,2020-10-06,0.02475937455892563,1.546406201669015e-05,0.11850634962320328
Kandy Proper,2020-10-07,0.02308219112455845,2.5674144126242027e-05,0.1199193149805069
Kandy Proper,2020-10-08,0.025974541902542114,2.368971036048606e-05,0.12164229154586792
Kandy Proper,2020-10-09,0.024664361029863358,7.351283784373663e-06,0.11978477984666824
Kandy Proper,2020-10-10,0.024735307320952415,1.582243748998735e-05,0.12012971937656403
Kandy Proper,2020-10-11,0.0249488428235054,1.2188254913780838e-05,0.1185634434223175
Kandy Proper,2020-10-12,0.02336738631129265,7.542724233644549e-06,0.11849845945835114
Kandy Proper,2020-10-13,0.025952670723199844,6.131718691904098e-06,0.11779896169900894
Kandy Proper,2020-10-14,0.025097536388784647,1.3312333067005966e-05,0.12205807119607925
Kandy Proper,2020-10-15,0.024841609061695635,1.1703455129463691e-05,0.11975859850645065
Kandy Proper,2020-10-16,0.02411894127726555,7.945958714117296e-06,0.1201266199350357
Kandy Proper,2020-10-17,0.025581739842891693,8.634019650344271e-06,0.12142178416252136
Kandy Proper,2020-10-18,0.029045062139630318,1.9016822989215143e-05,0.12059482932090759
Kandy Proper,2020-10-19,0.02671724185347557,1.9411971152294427e-05,0.12034980952739716
Kandy Proper,2020-10-20,0.027160627767443657,1.1662297765724361e-05,0.11968513578176498
Kandy Proper,2020-10-21,0.026083817705512047,1.398264885210665e-05,0.1183830052614212
Kandy Proper,2020-10-22,0.02643950842320919,1.2402460924931802e-05,0.11722947657108307
Kandy Proper,2020-10-23,0.02662021294236183,1.191538649436552e-05,0.11755542457103729
Kandy Proper,2020-10-24,0.026263488456606865,1.8121309039997868e-05,0.11795388162136078
Kandy Proper,2020-10-25,0.030707892030477524,1.4621987247664947e-05,0.11723282933235168
Kandy Proper,2020-10-26,0.029967205598950386,1.7425847545382567e-05,0.1192803606390953
Kandy Proper,2020-10-27,0.030088983476161957,2.965394924103748e-05,0.12015918642282486
Kandy Proper,2020-10-28,0.03621145710349083,1.4543446013703942e-05,0.11927391588687897
Kandy Proper,2020-10-29,0.03516201302409172,1.5111717402760405e-05,0.11889779567718506
Kandy Proper,2020-10-30,0.031451769173145294,1.9099921701126732e-05,0.11807610839605331
Kandy Proper,2020-10-31,0.03189711645245552,1.7626414773985744e-05,0.11824097484350204
Kandy Proper,2020-11-01,0.03140536695718765,2.0849010979873128e-05,0.11879611015319824
Kandy Proper,2020-11-02,0.03162030130624771,2.0033938199048862e-05,0.11761664599180222
Kandy Proper,2020-11-03,0.033983051776885986,1.8434386220178567e-05,0.11791850626468658
Kandy Proper,2020-11-04,0.036386825144290924,1.7290954929194413e-05,0.1196703389286995
Kandy Proper,2020-11-05,0.03405318036675453,2.1800578906550072e-05,0.11785217374563217
Kandy Proper,2020-11-06,0.03141377866268158,1.4496238691208418e-05,0.11830522865056992
Kandy Proper,2020-11-07,0.030853305011987686,8.81608957570279e-06,0.11704730242490768
Kandy Proper,2020-11-08,0.029815787449479103,6.112936262070434e-06,0.11635450273752213
Kandy Proper,2020-11-09,0.03196868672966957,1.1051864021283109e-05,0.11606065183877945
Kandy Proper,2020-11-10,0.030841633056600887,1.4642556379840244e-05,0.11563750356435776
Kandy Proper,2020-11-11,0.03386683762073517,1.5249844182108063e-05,0.11567234247922897
Kandy Proper,2020-11-12,0.03162323621412118,9.963086995412596e-06,0.11460599303245544
Kandy Proper,2020-11-13,0.0334804505109787,1.027827511279611e-05,0.11165571957826614
Kandy Proper,2020-11-14,0.035864751785993576,1.32705417854595e-05,0.11285348981618881
Kandy Proper,2020-11-15,0.03319695219397545,1.6324112948495895e-05,0.11333230137825012
Kandy Proper,2020-11-16,0.032007684310277305,6.9371853896882385e-06,0.11449877917766571
Kandy Proper,2020-11-17,0.03146614506840706,3.5148208553437144e-05,0.11374909430742264
Kandy Proper,2020-11-18,0.034762751311063766,9.419823982170783e-06,0.11686217784881592
Kandy Proper,2020-11-19,0.03411734476685524,1.28459914776613e-05,0.1180104911327362
Kandy Proper,2020-11-20,0.031932227313518524,1.794658055587206e-05,0.11681538075208664
Kandy Proper,2020-11-21,0.0315209316710631,3.190051211277023e-05,0.11550363153219223
Kandy Proper,2020-11-22,0.03308331376562516,1.3305575521371793e-05,0.11474673449993134
Kandy Proper,2020-11-23,0.03320414572954178,1.5101521057658829e-05,0.1149873211979866
Kandy Proper,2020-11-24,0.03221910157137447,9.099492672248743e-06,0.11364294588565826
Kandy Proper,2020-11-25,0.03236253870030244,1.3199659406382125e-05,0.11452773213386536
Kandy Proper,2020-11-26,0.033306073397397995,1.290048658120213e-05,0.11392838507890701
Kandy Proper,2020-11-27,0.03196265548467636,9.277827302867081e-06,0.11468444019556046
Kandy Proper,2020-11-28,0.032611146569252014,1.210341270052595e-05,0.11315775662660599
Kandy Proper,2020-11-29,0.029282256960868835,1.2594335203175433e-05,0.11281101405620575
Kandy Proper,2020-11-30,0.031934477388858795,2.409100670774933e-05,0.1130211353302002
Kandy Proper,2020-12-01,0.031447634100914,-8.52705034048995e-06,0.1148509532213211
Kandy Proper,2020-12-02,0.031275960306326546,2.7076366677647457e-05,0.1130773052573204
Kandy Proper,2020-12-03,0.034750908613204956,1.775132113834843e-05,0.11338380724191666
Kandy Proper,2020-12-04,0.03392506763339043,7.727144293312449e-06,0.11105004698038101
Kandy Proper,2020-12-05,0.03368348255753517,2.856190076272469e-05,0.11225759238004684
Kandy Proper,2020-12-06,0.03276067227125168,1.108494234358659e-05,0.11217399686574936
Kandy Proper,2020-12-07,0.035081490874290466,1.1376708243915346e-05,0.11121310293674469
Kandy Proper,2020-12-08,0.03650982305407524,5.2953173508285545e-06,0.11047661304473877
Kandy Proper,2020-12-09,0.03409340977668762,1.1957386050198693e-05,0.1112237423658371
Kandy Proper,2020-12-10,0.03660726547241211,9.89213276625378e-06,0.11321038007736206
Kandy Proper,2020-12-11,0.036769766360521317,8.988159606815316e-06,0.11237442493438721
Kandy Proper,2020-12-12,0.03599506616592407,2.4891893190215342e-05,0.11186904460191727
Kandy Proper,2020-12-13,0.03568403422832489,1.3650494414226463e-05,0.11127573996782303
Kandy Proper,2020-12-14,0.0342738963663578,9.523050721327309e-06,0.11150657385587692
Kandy Proper,2020-12-15,0.03706003352999687,1.6747620975365862e-05,0.11011803150177002
Kandy Proper,2020-12-16,0.03394508361816406,8.87930036697071e-06,0.11023981869220734
Kandy Proper,2020-12-17,0.03524076193571091,6.854890216345666e-06,0.11013372987508774
Kandy Proper,2020-12-18,0.03140971064567566,1.478130798204802e-05,0.10955897718667984
Kandy Proper,2020-12-19,0.033824943006038666,1.5125456229725387e-05,0.10779368877410889
Kandy Proper,2020-12-20,0.03495270386338234,-1.1035018587790546e-06,0.10950520634651184
Kandy Proper,2020-12-21,0.033395785838365555,4.2032075725728646e-05,0.10926339775323868
Kandy Proper,2020-12-22,0.033395785838365555,6.452256741340534e-06,0.10900352150201797
Kandy Proper,2020-12-23,0.03646522015333176,2.0602270524250343e-05,0.10792962461709976
Kandy Proper,2020-12-24,0.04026293009519577,1.6995775283135117e-05,0.1097007691860199
Kandy Proper,2020-12-25,0.0340023972094059,9.652609151089564e-06,0.11180669069290161
Kandy Proper,2020-12-26,0.036910182485977806,9.902839337883051e-06,0.10879716277122498
Kandy Proper,2020-12-27,0.036910182485977806,1.989412157854531e-05,0.1081843376159668
Kandy Proper,2020-12-28,0.0372006893157959,8.080799489107449e-06,0.10632434487342834
Kandy Proper,2020-12-29,0.033826861530542374,7.274005838553421e-06,0.10770680010318756
Kandy Proper,2020-12-30,0.0324760340154171,1.1121437637484632e-05,0.10740934312343597
Kandy Proper,2020-12-31,0.03838318586349487,9.353952009405475e-06,0.10740620642900467
Kandy Proper,2021-01-01,0.03547169268131256,7.743578862573486e-06,0.11219280958175659
Kandy Proper,2021-01-02,0.034895360469818115,7.636620466655586e-06,0.10790453851222992
Kandy Proper,2021-01-03,0.029917829980452854,4.869545591645874e-06,0.11010648310184479
Kandy Proper,2021-01-04,0.0329329123099645,1.3695488632947672e-05,0.10743075609207153
Kandy Proper,2021-01-05,0.03328422953685125,1.3120999028615188e-05,0.10940864682197571
Kandy Proper,2021-01-06,0.03204499060908953,7.232988082250813e-06,0.10848059256871541
Kandy Proper,2021-01-07,0.03394935900966326,1.3267189387988765e-05,0.10880312323570251
Kandy Proper,2021-01-08,0.03452107558647791,2.3677623175899498e-05,0.11062364280223846
Kandy Proper,2021-01-09,0.032766008749604225,4.45679143012967e-06,0.11039495468139648
Kandy Proper,2021-01-10,0.033745481115248464,1.6851015971042216e-05,0.10994057357311249
Kandy Proper,2021-01-11,0.033745481115248464,2.2550731955561787e-05,0.10444137454032898
Kandy Proper,2021-01-12,0.033643542168041066,-4.0614227714286244e-07,0.10798230022192001
Kandy Proper,2021-01-13,0.032766008749604225,1.8721300875768065e-05,0.10878945887088776
Kandy Proper,2021-01-14,0.03465824946761131,1.3075415154162329e-05,0.10754372924566269
Kandy Proper,2021-01-15,0.03263540007174015,1.6697846149327233e-05,0.10958102345466614
Kandy Proper,2021-01-16,0.03364682476967573,9.667275662650354e-06,0.10709038376808167
Kandy Proper,2021-01-17,0.037123892456293106,1.0539363756834064e-05,0.10825114883482456
Kandy Proper,2021-01-18,0.03695963695645332,9.564097126713023e-06,0.11261820048093796
Kandy Proper,2021-01-19,0.03574584797024727,1.791214344848413e-05,0.10622131824493408
Kandy Proper,2021-01-20,0.0331454835832119,1.3699771443498321e-05,0.10556197911500931
Kandy Proper,2021-01-21,0.03394847239057223,8.6704567365814e-06,0.1088559478521347
Kandy Proper,2021-01-22,0.03494986022512118,1.4216915587894619e-05,0.10973149538040161
Kandy Proper,2021-01-23,0.03701553866267204,9.607208085071761e-06,0.10925331711769104
Kandy Proper,2021-01-24,0.03265144303441048,1.7072530681616627e-05,0.10863330960273743
Kandy Proper,2021-01-25,0.03209438547492027,1.0148451110580936e-05,0.11027023941278458
Kandy Proper,2021-01-26,0.03093147836625576,1.2512535249697976e-05,0.10888228565454483
Kandy Proper,2021-01-27,0.032416004687547684,1.2379035069898237e-05,0.10824999213218689
Kandy Proper,2021-01-28,0.033943104247252144,8.287937816930935e-06,0.11368801941474278
Kandy Proper,2021-01-29,0.032720203045755625,3.2962943805614486e-05,0.10892877727746964
Kandy Proper,2021-01-30,0.03601071983575821,1.0687229405448306e-05,0.10652675479650497
Kandy Proper,2021-01-31,0.03836376592516899,1.3446162483887747e-05,0.10832610726356506
Kandy Proper,2021-02-01,0.038805000483989716,1.0601947906252462e-05,0.10816687345504761
Kandy Proper,2021-02-02,0.035112944121162094,1.2458860510378145e-05,0.1079871281981468
Kandy Proper,2021-02-03,0.03466112787524859,-6.523641786770895e-07,0.11136254668235779
Kandy Proper,2021-02-04,0.03927361220121384,5.0932972044392955e-06,0.10937802493572235
Kandy Proper,2021-02-05,0.04043571650981903,1.2870723367086612e-05,0.10966033488512039
Kandy Proper,2021-02-06,0.04223969206213951,8.076846825133543e-06,0.10799203813076019
Kandy Proper,2021-02-07,0.03915253716210524,1.032062300510006e-05,0.10767479985952377
Kandy Proper,2021-02-08,0.03252874066432317,8.124022315314505e-06,0.10867629945278168
Kandy Proper,2021-02-09,0.035432230681180954,1.1220609849260654e-05,0.10852823406457901
Kandy Proper,2021-02-10,0.03563482314348221,7.654506589460652e-06,0.1107395738363266
Kandy Proper,2021-02-11,0.03490043058991432,8.694210919202305e-06,0.11248272657394409
Kandy Proper,2021-02-12,0.034647442400455475,9.848060471995268e-06,0.1118069514632225
Kandy Proper,2021-02-13,0.03108018822968006,1.2663990673900116e-05,0.1085924431681633
Kandy Proper,2021-02-14,0.03549240902066231,1.585040445206687e-05,0.11060218513011932
Kandy Proper,2021-02-15,0.034600649029016495,1.0484795893717092e-05,0.1108710765838623
Kandy Proper,2021-02-16,0.0359090119600296,1.27963339764392e-05,0.11033385992050171
Kandy Proper,2021-02-17,0.034270564559847116,1.2711743693216704e-05,0.11198035627603531
Kandy Proper,2021-02-18,0.031100523968537647,8.990050446300302e-06,0.11129127070307732
Kandy Proper,2021-02-19,0.03488226607441902,9.995263098971918e-06,0.11198035627603531
Kandy Proper,2021-02-20,0.034343037754297256,1.2910275472677313e-05,0.11198035627603531
Kandy Proper,2021-02-21,0.03452782332897186,1.5187297321972437e-05,0.11425715684890747
Kandy Proper,2021-02-22,0.03583183139562607,7.257016022776952e-06,0.11425715684890747
Kandy Proper,2021-02-23,0.03275448953111967,6.650870091107208e-06,0.11565452069044113
Kandy Proper,2021-02-24,0.034082069993019104,5.724716629629256e-06,0.11509976536035538
Kandy Proper,2021-02-25,0.03368460386991501,1.4947180716262665e-05,0.11319827288389206
Kandy Proper,2021-02-26,0.033530279994010925,1.1254675882810261e-05,0.11409368366003036
Kandy Proper,2021-02-27,0.03401854634284973,1.532253372715786e-05,0.11397586762905121
Kandy Proper,2021-02-28,0.03090563416481018,1.7037891666404903e-05,0.1117691770195961
Kandy Proper,2021-03-01,0.03303476609289646,8.642799002700485e-06,0.11166486144065857
Kandy Proper,2021-03-02,0.02937621809542179,1.2286295714147855e-05,0.11223464459180832
Kandy Proper,2021-03-03,0.0318085141479969,1.368815173918847e-05,0.11249043792486191
Kandy Proper,2021-03-04,0.03605468074480692,1.5331550457631238e-05,0.11453831444183986
Kandy Proper,2021-03-05,0.03241313766274188,1.7117790775955655e-05,0.11273206459979215
Kandy Proper,2021-03-06,0.03593612276017666,1.3703145668841898e-05,0.11613345146179199
Kandy Proper,2021-03-07,0.03883349522948265,1.0681156709324569e-05,0.1162639707326889
Kandy Proper,2021-03-08,0.028811728581786156,1.613047243154142e-05,0.11283557862043381
Kandy Proper,2021-03-09,0.027475271373987198,1.372907809127355e-05,0.1150776669383049
Kandy Proper,2021-03-10,0.03309648111462593,1.2456627700885292e-05,0.11223931610584259
Kandy Proper,2021-03-11,0.032054244074970484,1.2063852409482934e-05,0.1137796218196551
Kandy Proper,2021-03-12,0.029794493690133095,4.4427770262700506e-06,0.1125374473631382
Kandy Proper,2021-03-13,0.03080047480762005,9.56853716616024e-06,0.11477066328128178
Kandy Proper,2021-03-14,0.03274759277701378,1.0313376151316334e-05,0.1139671802520752
Kandy Proper,2021-03-15,0.034890562295913696,1.1965081284870394e-05,0.11616702129443486
Kandy Proper,2021-03-16,0.032812876626849174,9.964755008695647e-06,0.11783597618341446
Kandy Proper,2021-03-17,0.0334686649342378,2.1314703190000728e-05,0.11737985908985138
Kandy Proper,2021-03-18,0.03563630829254786,1.6304479913742398e-05,0.11631032824516296
Kandy Proper,2021-03-19,0.035418507953484855,2.207056422776077e-05,0.11728356033563614
Kandy Proper,2021-03-20,0.038202568888664246,1.5086169696587604e-05,0.11440147459506989
Kandy Proper,2021-03-21,0.03568151251723369,1.2777030860888772e-05,0.11634380556643009
Kandy Proper,2021-03-22,0.03641912837823232,5.778502327302704e-06,0.1144285649061203
Kandy Proper,2021-03-23,0.036810538421074554,1.134594640461728e-05,0.1156582236289978
Kandy Proper,2021-03-24,0.03605847184856733,8.699861791683361e-05,0.1161307841539383
Kandy Proper,2021-03-25,0.03418226167559624,1.5497838830924593e-05,0.1130802184343338
Kandy Proper,2021-03-26,0.03512036676208179,7.077394457155606e-06,0.11231553554534912
Kandy Proper,2021-03-27,0.03498280793428421,2.3731756300549023e-05,0.11390919238328934
Kandy Proper,2021-03-28,0.03351983800530434,4.532771981757833e-06,0.11388856172561646
Kandy Proper,2021-03-29,0.03422830253839493,2.0539491742965765e-05,0.11403186619281769
Kandy Proper,2021-03-30,0.0329662449657917,7.433322934957687e-06,0.11353628896176815
Kandy Proper,2021-03-31,0.04081207886338234,1.5038272067613434e-05,0.11394320676724116
Kandy Proper,2021-04-01,0.03974876552820206,1.4521362572850194e-05,0.1196163147687912
Kandy Proper,2021-04-02,0.03991707041859627,2.3692147806286812e-05,0.11682409048080444
Kandy Proper,2021-04-03,0.031545283272862434,1.6865398720256053e-05,0.1196163147687912
Kandy Proper,2021-04-04,0.04589651897549629,1.8891274521593004e-05,0.12302747368812561
Kandy Proper,2021-04-05,0.0483049675822258,2.284430229337886e-05,0.12143714725971222
