Current_Date,Location,LATITUDE,LONGITUDE,ELEVATION,Sea Proximity (approximate-km),Sea Proximity Categorised,Climate Zone,Area(km^2),Population,Population_density,new,total,Lockdown,carbonmonoxide_average,nitrogendioxide_average,ozone_average,PRCP,TAVG,TMAX,TMIN,HCHO_reading
2020-03-04,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,1.0,0,0.0355549405018488,3.777811070904136e-05,0.1155181378126144,0.13,25.93,30.74,22.63,0.00015101337641
2020-03-05,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,1.0,0,0.0458385087549686,3.323682540212758e-05,0.1167844608426094,1.91,25.31,30.0,22.07,0.0002283899148916
2020-03-06,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,1.0,0,0.0416310392320156,3.3653443097136915e-05,0.117627628147602,5.49,25.3,29.82,22.15,0.0001450600585207
2020-03-07,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,1.0,0,0.0374393910169601,1.5559029634459876e-05,0.119060218334198,2.02,25.23,30.34,21.55,9.590982845119733e-05
2020-03-08,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,1.0,0,0.0378128290176391,1.4352708603837527e-05,0.117051362991333,0.67,25.51,31.48,20.75,8.151255612816e-05
2020-03-09,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,1.0,0,0.0360500216484069,1.741174128255807e-05,0.1155697628855705,1.11,25.83,31.96,20.76,0.0002133951068221
2020-03-10,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,1.0,0,0.0365521907806396,1.557777068228461e-05,0.1153542697429657,1.25,25.48,31.56,20.78,8.807318490189663e-05
2020-03-11,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,1.0,2.0,0,0.0364656560122966,1.710605647531338e-05,0.1143691167235374,0.21,24.83,31.17,19.46,0.0001212261634002
2020-03-12,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,2.0,0,0.0350683070719242,1.5877909390837885e-05,0.1149210184812545,0.06,24.94,31.51,19.42,0.0001866045606144
2020-03-13,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,4.0,6.0,0,0.03519107401371,1.694135062280111e-05,0.113156534731388,0.02,25.29,31.79,19.45,0.0002164612674754
2020-03-14,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,4.0,10.0,0,0.0340649262070655,1.380104004056193e-05,0.1137354597449302,0.1,25.87,32.05,20.58,0.0001451271620085
2020-03-15,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,8.0,18.0,0,0.0340701788663864,1.4340213056129867e-05,0.114392265677452,0.22,26.11,32.07,21.3,7.107494193457907e-05
2020-03-16,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,10.0,28.0,1,0.0371919721364975,2.1312895114533603e-05,0.1157708838582038,2.16,26.34,32.1,21.55,1.4219102992139211e-05
2020-03-17,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,16.0,44.0,1,0.037490077316761,2.3526012228103355e-05,0.1151899993419647,5.51,25.9,31.19,21.9,4.264702246335919e-05
2020-03-18,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,7.0,51.0,1,0.0309611540287733,2.0100116671528667e-05,0.1159795299172401,1.22,26.16,30.92,22.67,0.0002336150704328
2020-03-19,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,9.0,60.0,1,0.0392590053379535,1.3554508768720552e-05,0.1178408414125442,0.82,26.38,31.59,22.28,6.550971145592522e-05
2020-03-20,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,13.0,73.0,1,0.0373713858425617,2.152783054043539e-05,0.1167078539729118,0.7,26.24,31.12,21.95,4.255753104668866e-05
2020-03-21,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,4.0,77.0,1,0.0394532084465026,1.609139690117445e-05,0.1185805052518844,0.17,25.76,31.34,21.65,0.0001205499327439
2020-03-22,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,5.0,82.0,1,0.0426509194076061,1.8689484932110645e-05,0.1200263276696205,0.04,25.53,32.35,19.58,0.0001706812737525
2020-03-23,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,15.0,97.0,1,0.0406159609556198,1.8069227735395543e-05,0.1203978136181831,0.28,25.68,32.33,20.27,0.0001902743112101
2020-03-24,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,5.0,102.0,1,0.0427247062325477,1.807942862797063e-05,0.1203580498695373,1.64,25.44,32.08,19.67,0.0001626924924219
2020-03-25,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,102.0,1,0.0382340773940086,1.9823695765808225e-05,0.11719661206007,1.02,26.04,32.13,21.22,0.0001398410212964
2020-03-26,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,4.0,106.0,1,0.0360349230468273,1.6564670659136027e-05,0.1177495494484901,0.16,24.95,31.2,19.85,0.0002149587402132
2020-03-27,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,106.0,1,0.0321511030197143,1.241329937329283e-05,0.1185231581330299,0.03,25.12,32.33,18.77,0.0001548500985252
2020-03-28,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,7.0,113.0,1,0.0362960062921047,1.0562567695160396e-05,0.1181348040699958,0.05,25.69,32.95,19.41,0.0001659523665068
2020-03-29,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,4.0,117.0,1,0.0356991812586784,1.3565277185989544e-05,0.1177036389708519,0.71,26.39,32.53,21.79,0.0001050452628987
2020-03-30,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,5.0,122.0,1,0.0351254642009735,1.658466862863861e-05,0.1168159618973732,2.67,26.85,32.27,23.15,0.0002204980965198
2020-03-31,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,21.0,143.0,1,0.0359444506466388,1.658322253206279e-05,0.1170871332287788,7.72,26.54,32.41,21.95,0.0001623857386471
2020-04-01,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,3.0,146.0,1,0.0349120013415813,2.2359155991580337e-05,0.1176443696022033,0.32,26.37,33.55,21.31,0.0001385958375868
2020-04-02,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,5.0,151.0,1,0.0365313366055488,2.182092794100754e-05,0.1165677681565284,0.06,25.6,33.62,18.46,0.0001188315780021
2020-04-03,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,8.0,159.0,1,0.0349567010998725,1.8259221178595908e-05,0.1157498210668563,0.43,25.95,33.17,19.85,0.0001931528322209
2020-04-04,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,7.0,166.0,1,0.0345150269567966,1.1733108294720296e-05,0.1130571886897087,3.67,26.63,32.8,21.73,0.000122698543625
2020-04-05,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,10.0,176.0,1,0.0363247754673163,9.569675057718996e-06,0.1161967739462852,2.05,26.97,32.47,22.69,0.0002263844998637
2020-04-06,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,2.0,178.0,1,0.0343939289450645,1.6569003491895273e-05,0.1170209422707557,0.52,27.13,32.84,23.37,0.0001536622317036
2020-04-07,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,7.0,185.0,1,0.0334606952965259,1.211670405609766e-05,0.1190636232495307,1.5,26.98,32.7,23.18,0.0001089687322607
2020-04-08,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,4.0,189.0,1,0.0342924036085605,1.632025850994978e-05,0.119687832891941,3.68,26.7,31.95,22.95,0.0001147216354394
2020-04-09,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,1.0,190.0,1,0.0351506695151329,2.215862878074404e-05,0.1180803701281547,3.54,25.87,29.08,23.58,0.0001323069220559
2020-04-10,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,190.0,1,0.0344939269125461,1.3817588296660688e-05,0.1181379929184913,5.94,25.87,30.58,22.63,9.85519800843023e-05
2020-04-11,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,8.0,198.0,1,0.0358828082680702,1.5021123545011504e-05,0.1205283775925636,5.24,26.76,32.92,22.29,6.881059950028768e-05
2020-04-12,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,12.0,210.0,1,0.0384572558104991,1.6495994714205153e-05,0.1217200383543968,6.13,26.91,33.23,21.73,3.27301412484459e-05
2020-04-13,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,7.0,217.0,1,0.0386516489088535,1.3228403076936956e-05,0.1189700290560722,8.67,26.86,32.18,22.62,3.621056330483745e-05
2020-04-14,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,16.0,233.0,1,0.0359856858849525,1.3677316019311547e-05,0.1186957135796547,15.46,26.34,30.42,23.26,0.0001241814675436
2020-04-15,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,5.0,238.0,1,0.0374113209545612,8.552647159376647e-06,0.1185837760567665,5.47,26.62,31.51,23.01,6.521946258410748e-05
2020-04-16,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,238.0,1,0.0369884856045246,1.5873873053351417e-05,0.1169317960739135,2.9,26.73,31.83,23.27,2.395888714090688e-06
2020-04-17,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,6.0,244.0,1,0.0361405052244663,2.1295152691891417e-05,0.1197807565331459,5.22,26.5,31.34,23.14,3.3807675649099125e-05
2020-04-18,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,10.0,254.0,1,0.0355807505548,2.1081967133795843e-05,0.1189190074801445,1.49,26.72,31.43,23.36,6.948048640131524e-05
2020-04-19,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,17.0,271.0,1,0.0343761779367923,1.5217422514979262e-05,0.1193230152130127,3.74,27.06,32.28,23.35,6.384248190519383e-05
2020-04-20,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,33.0,304.0,1,0.0386335551738739,1.9791874365182597e-05,0.1200268119573593,0.92,27.0,32.19,23.3,0.000138173020811
2020-04-21,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,6.0,310.0,1,0.0316452837238709,2.081883758364711e-05,0.1193306371569633,2.5,27.2,32.13,23.43,0.0001303255564684
2020-04-22,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,20.0,330.0,1,0.0318716696153084,1.880871195680811e-06,0.1175227686762809,10.38,26.3,29.82,24.05,0.0001342492886397
2020-04-23,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,38.0,368.0,1,0.0328023843467235,1.7550561096868478e-05,0.1196101307868957,6.26,26.8,31.44,23.52,3.486263002774481e-06
2020-04-24,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,52.0,420.0,1,0.0315685681998729,8.116434401017614e-06,0.1162697374820709,6.69,25.8,29.04,23.45,-7.571987892228614e-06
2020-04-25,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,40.0,460.0,1,0.0322483703494071,1.116980638471432e-05,0.1172048300504684,3.59,26.97,32.14,22.94,4.338785458341531e-05
2020-04-26,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,63.0,523.0,1,0.0318684391677379,1.053903906722553e-05,0.1191378682851791,12.25,26.5,30.24,24.08,8.073384512511853e-05
2020-04-27,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,65.0,588.0,1,0.0310350805521011,1.408642128808424e-05,0.1172396913170814,4.26,27.08,31.62,23.69,0.0001121884341241
2020-04-28,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,31.0,619.0,1,0.0338666476309299,3.343112985021435e-05,0.1158453747630119,6.1,25.86,28.66,23.62,0.0002022100508204
2020-04-29,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,30.0,649.0,1,0.0333584733307361,1.4313285646494478e-05,0.1198551878333091,3.23,26.28,30.01,23.31,9.111307020899032e-05
2020-04-30,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,14.0,663.0,1,0.0351914688944816,2.0318599126767367e-05,0.1181211993098259,5.69,25.66,28.65,22.37,0.0001920155304563
2020-05-01,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,27.0,690.0,1,0.0326761379837989,1.372887254547095e-05,0.1189093291759491,3.79,26.15,31.39,21.98,0.0001749976495949
2020-05-02,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,15.0,705.0,1,0.0327990800142288,1.2274125765543433e-05,0.1187425032258033,3.93,26.96,31.75,23.14,0.0001835065900256
2020-05-03,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,13.0,718.0,1,0.0346494987607002,8.602559319115244e-06,0.1196612566709518,1.9,26.97,31.19,24.03,0.0001749976495949
2020-05-04,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,33.0,751.0,1,0.0370690748095512,2.855022285075393e-05,0.1208264753222465,3.94,26.58,29.54,24.65,5.825853853115324e-05
2020-05-05,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,20.0,771.0,1,0.0355571843683719,2.195706838392653e-05,0.1161040812730789,7.03,26.12,29.55,23.98,5.825853853115324e-05
2020-05-06,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,26.0,797.0,1,0.035018709488213,5.2385416893230285e-06,0.1157490536570549,9.93,25.9,29.44,23.46,0.0001233051131722
2020-05-07,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,27.0,824.0,1,0.0357585859795411,7.587357231386704e-06,0.1153955161571502,11.21,26.49,31.05,23.2,-4.922578568208555e-05
2020-05-08,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,11.0,835.0,1,0.0311389230191707,3.304802476122859e-06,0.1161273270845413,10.2,25.98,29.39,23.78,0.0001066485002667
2020-05-09,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,12.0,847.0,1,0.0311343930661678,5.659429916704539e-06,0.1158426031470298,11.66,26.39,30.08,23.65,0.0001240242368043
2020-05-10,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,16.0,863.0,1,0.0298299770802259,6.131670488684904e-06,0.1163340806961059,8.97,26.07,28.76,23.98,0.0001153363685355
2020-05-11,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,6.0,869.0,1,0.0307010977218548,-2.788039410006604e-06,0.1157947555184364,38.06,25.26,27.07,23.54,0.0001240242368043
2020-05-12,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,20.0,889.0,1,0.0282016769051551,1.6587468053330667e-05,0.1152534410357475,21.24,26.87,32.02,23.03,8.813543154319978e-05
2020-05-13,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,26.0,915.0,1,0.0297220156838496,1.5257730410667136e-05,0.1135115474462509,8.67,25.76,28.58,23.79,0.000130520584253
2020-05-14,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,10.0,925.0,1,0.0311199035495519,1.704605165286921e-05,0.1175619587302208,8.56,26.18,29.77,23.34,0.000109328007898
2020-05-15,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,10.0,935.0,1,0.0303715951740741,1.6130858057294972e-05,0.1166656240820884,23.99,26.09,29.19,23.48,0.000125077001634
2020-05-16,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,25.0,960.0,1,0.0298977252095937,3.483876207610592e-05,0.1162220612168312,16.83,25.39,27.94,23.36,0.0001305977916782
2020-05-17,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,21.0,981.0,1,0.0307951172192891,1.1425334226563184e-05,0.1170708984136581,5.51,26.11,29.01,23.64,0.0001400050378782
2020-05-18,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,11.0,992.0,1,0.030762205314305,1.500509461038746e-05,0.1142773926258087,20.87,25.76,27.3,24.78,0.0001085663751123
2020-05-19,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,35.0,1027.0,1,0.0269493949599564,1.782890103640966e-05,0.1169483661651611,13.35,25.14,26.9,23.94,0.0001242857064952
2020-05-20,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,1.0,1028.0,1,0.0324973836541175,8.958088073995896e-06,0.1186012998223304,3.73,26.43,29.55,24.65,8.066085494189349e-05
2020-05-21,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,27.0,1055.0,1,0.0276084132492542,9.744681847223546e-06,0.1184137612581253,4.14,25.51,27.61,24.06,0.0001064809700281
2020-05-22,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,13.0,1068.0,1,0.029018397287776,1.5937996067805216e-05,0.1181347072124481,4.03,25.88,29.12,23.88,4.302633129427864e-05
2020-05-23,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,21.0,1089.0,1,0.029018397287776,1.2296345630602444e-05,0.1206539124250412,3.02,26.22,29.61,24.32,4.538882770357599e-05
2020-05-24,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,52.0,1141.0,1,0.0326541997492313,1.1900672689080238e-05,0.1177299842238426,3.11,26.22,29.7,23.95,5.450283041426242e-05
2020-05-25,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,41.0,1182.0,1,0.0301313064992427,1.7876514903036878e-05,0.1191539540886879,4.31,25.87,28.58,24.44,0.0001103977525556
2020-05-26,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,137.0,1319.0,1,0.029210465028882,1.545196573715657e-05,0.1184505149722099,2.92,25.98,28.58,24.08,0.0001745190751963
2020-05-27,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,150.0,1469.0,1,0.0258933119475841,1.6905971278902143e-05,0.1191710904240608,8.34,25.8,27.98,24.47,-1.0283994973415347e-05
2020-05-28,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,61.0,1530.0,1,0.0270865950733423,1.8535127310315147e-05,0.118086889386177,4.94,26.05,28.71,24.37,0.000102161435489
2020-05-29,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,28.0,1558.0,1,0.027606821929415,7.138456567190588e-06,0.1152468174695968,4.94,25.3,27.44,24.01,4.593872025783733e-05
2020-05-30,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,62.0,1620.0,1,0.0272179767489433,6.039055278961314e-06,0.1170320212841034,4.27,25.31,27.75,23.48,9.748732206240254e-05
2020-05-31,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,13.0,1633.0,1,0.0247586257755756,9.70734254224226e-06,0.117592453956604,1.16,26.23,29.87,24.25,9.112752099849167e-05
2020-06-01,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,10.0,1643.0,1,0.0230024643242359,1.0327749805583151e-05,0.1183262392878532,0.05,25.78,29.0,23.51,8.765331116827676e-05
2020-06-02,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,40.0,1683.0,1,0.0251904465258121,8.266481017926708e-06,0.1174147129058837,0.08,25.44,29.27,22.8,0.0001365986811061
2020-06-03,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,66.0,1749.0,1,0.0245554260909557,1.2764648090524132e-05,0.1165544614195823,0.01,25.19,29.69,21.74,4.755925841214103e-05
2020-06-04,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,48.0,1797.0,1,0.0249919462949037,6.579204182344256e-06,0.1161512807011604,0.03,25.53,29.85,22.14,0.0001642768098681
2020-06-05,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,4.0,1801.0,1,0.0250519849359989,6.222343472472858e-06,0.1184580326080322,1.91,25.77,29.54,23.31,2.940111799718637e-05
2020-06-06,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,13.0,1814.0,1,0.0209787096828222,1.0757858944998588e-05,0.1159634888172149,9.36,25.21,28.21,23.61,9.683896393264324e-05
2020-06-07,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,21.0,1835.0,1,0.0262618400156497,1.2916530977236109e-05,0.1162503138184547,6.24,24.71,27.36,22.79,2.940111799718637e-05
2020-06-08,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,22.0,1857.0,1,0.0243211202323436,8.912022622098448e-07,0.1172606647014617,3.08,25.59,29.13,22.96,6.312004096491494e-05
2020-06-09,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,2.0,1859.0,1,0.0237092450261116,1.0518710041651502e-05,0.1186031475663185,2.64,25.95,28.95,24.05,2.50764877911081e-05
2020-06-10,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,10.0,1869.0,1,0.0222901310771703,1.3336346455616876e-05,0.1174889057874679,4.7,25.92,28.4,24.55,0.0001051168899467
2020-06-11,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,8.0,1877.0,1,0.0229068920016288,5.567985681409482e-06,0.119395337998867,5.49,24.33,27.66,20.99,4.234014420232019e-05
2020-06-12,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,3.0,1880.0,1,0.0227270945906639,8.873640581441578e-06,0.1163607314229011,8.89,25.23,28.59,21.62,-2.881475514700113e-05
2020-06-13,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,4.0,1884.0,1,0.0224603284150362,5.7965835367213e-06,0.1192947849631309,2.04,25.67,28.76,23.79,2.192511656417452e-05
2020-06-14,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,5.0,1889.0,1,0.0224557872861623,7.94670995674096e-06,0.1184713840484619,2.15,25.8,29.36,23.61,9.755461637929395e-05
2020-06-15,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,16.0,1905.0,1,0.0247708242386579,1.1027953405573498e-05,0.1202846243977546,2.0,25.98,28.8,24.23,5.990239896855989e-05
2020-06-16,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,10.0,1915.0,1,0.0227069836109876,6.9962106863386e-06,0.1193171516060829,1.38,25.76,28.4,24.3,0.0001097672007284
2020-06-17,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,9.0,1924.0,1,0.0249289982020854,3.397247382963542e-06,0.1184111833572387,2.96,25.64,28.37,23.94,8.483479984851813e-05
2020-06-18,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,23.0,1947.0,1,0.0244809333235025,9.075707566807978e-06,0.120002657175064,1.14,25.63,28.42,23.6,0.0001552861313468
2020-06-19,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,3.0,1950.0,1,0.0244539864361286,1.081836217053933e-05,0.1183216497302055,1.4,25.93,28.99,23.8,-2.214336831122813e-05
2020-06-20,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,1950.0,1,0.024554094299674,9.563113053445704e-06,0.1182736754417419,2.8,24.94,27.4,23.27,0.0001352933324333
2020-06-21,"Deniyaya, Matara",6.344,80.55,380.0,44,Inland,Wet Zone,1282.5,866000,675.2436647173489,0.0,1950.0,1,0.0238591115921735,7.420196197926998e-06,0.1180303394794464,3.82,24.95,28.0,22.95,5.6574982061036e-05
